system:index,S1_VH,S1_VV,S1_VV_div_VH,.geo
732,-20.578691173774654,-12.608670015373535,6.266169174810499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32453089532171,37.813189496320874]}"
733,-14.533932089682953,-7.806964083760961,4.706486318898582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28671182186028,37.818669219554]}"
734,-16.9021889064004,-10.180656925646574,4.7005989374481025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3154579109521,37.825316752656484]}"
735,-17.803533496372655,-9.804911518601871,6.307571726256845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48200556462787,37.56148155371058]}"
736,-15.783670483278755,-7.960505182077482,6.057822307244247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48146657545739,37.58420893039881]}"
737,-24.237493773275105,-14.761364363802214,8.863656985336196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45954768252489,37.58708353930799]}"
738,-15.603690156724682,-10.845550962969124,2.9909828261622393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50724822411162,37.5909462950297]}"
739,-21.449887429943075,-14.350562679346611,5.12781649516938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51470424096982,37.60334304595055]}"
740,-23.693484142416867,-14.430047491878359,8.440023678745243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45209166566669,37.61241603032016]}"
741,-24.669850738940024,-11.963092972168731,18.64986861709804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45999684016694,37.61475165005887]}"
742,-22.54389468641044,-14.258060843586884,6.738812678533088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48479034200864,37.61753642743964]}"
743,-24.20455127565325,-15.064007086427043,8.204543442642992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45802054654187,37.61897373189423]}"
744,-24.854317029881237,-13.716837441859198,12.9941524833038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5273704864759,37.63352643949697]}"
745,-18.66652325926248,-11.39776094799596,5.331829229051968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49242602192365,37.63685020604821]}"
746,-27.502729028745676,-17.973119081660656,8.973481973453499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4514628449678,37.63909599425851]}"
747,-21.22517109294006,-9.140463038205063,16.1610958291199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49476164166236,37.63918582578692]}"
748,-14.731335223556098,-9.036382106695454,3.711037233168835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21179232716472,37.84301356375364]}"
749,-15.726315399272625,-2.2231449228677462,22.403560670047987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25742674359799,37.847505140174235]}"
750,-10.972765082810966,-0.7888346715782267,10.43261164729025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22176362681844,37.85496115703243]}"
751,-17.577354736692783,-10.573823077078615,5.0159496217727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20325833196559,37.85523065161767]}"
752,-14.630183892398676,-9.071317929946972,3.596554090270802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25015038979662,37.86053071179397]}"
753,-16.06136089830393,-10.461632411915136,3.630553564498546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2394604379156,37.866639255725985]}"
754,-20.192135569532688,-12.467944835388023,5.921327383738561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24511982420555,37.87643089232289]}"
755,-24.367502833939895,-16.769952096614755,5.751155016679456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21978733319338,37.878317354419536]}"
756,-21.507731389583213,-11.669781508131326,9.633741485264881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18502253169795,37.89152258909609]}"
757,-11.40461372937616,-2.1700510854084283,8.384096423708476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25500129233086,37.89511585023257]}"
758,-19.83773378165008,-13.935489010315212,3.892462857326244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26245730918906,37.896193828573516]}"
759,-22.30636246092638,-14.722595115154183,5.73293126165473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19984473388593,37.903110856261236]}"
760,-22.113274167461828,-13.565563479941156,7.157660063823943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1779258409534,37.905446475999945]}"
761,-16.51401424230157,-5.479090655955945,12.690898147477943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25958270027988,37.90778209573866]}"
762,-15.409878416616962,-9.548851529840746,3.8556951457578776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25697758595592,37.912363503687665]}"
763,-19.447082067832483,-13.525556652204363,3.9097819883247475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95559738241568,37.38927451374487]}"
764,-17.58850406657653,-12.476435503517807,3.2449413848294864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94257181079594,37.39232878571087]}"
765,-6.655122078116151,-2.4255480817111357,2.6482403574460784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91041212362447,37.39915598187019]}"
766,-7.646260347165418,-1.4981013421132163,4.119228660213205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91472403698825,37.408588292353436]}"
767,-19.242296717424455,-12.00937374807327,5.288010355240593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91535285768713,37.41712228755257]}"
768,-29.00656211548555,-21.17324031940737,6.0720058262942604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99215881447934,37.42376982065506]}"
769,-22.917971500736822,-16.78299675637603,4.106742516632921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99135033072363,37.437424212973674]}"
770,-31.157631289282175,-20.98104586545905,10.414982447975934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99691988548517,37.44155646328063]}"
771,-17.342971650587927,-11.948333171606116,3.463090555029921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91454437393142,37.4458683766444]}"
772,-19.520368984635454,-11.822733233668698,5.885231829047089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94616507193243,37.45934310590619]}"
773,-22.100663714489944,-13.80711784866136,6.750789816370104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14900008880475,37.83016765519073]}"
774,-20.441566427575857,-12.906140140796182,5.669472181530775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12330827167894,37.83447956855451]}"
775,-18.958619138098758,-11.87407838387477,5.110390362305415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11513360259346,37.83717451440686]}"
776,-18.769005657754043,-11.878617144948581,4.886960753463569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10920472171827,37.84094743860017]}"
777,-20.37271718062334,-12.775019195971444,5.751350012608137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12169130416753,37.84364238445252]}"
778,-19.632834736496093,-12.07104099111066,5.703998130970721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09878426442248,37.85091873825389]}"
779,-20.976532327883447,-12.614463314108235,6.858148763497077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12456591307671,37.85118823283913]}"
780,-19.028941463481626,-11.430467163699022,5.752378176515474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11414545578093,37.853434021049424]}"
781,-14.910466360236164,-8.710168242182611,4.168980001255973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11881669525835,37.866639255725985]}"
782,-22.13545175992783,-12.366468326056097,9.481964901246819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14639497448081,37.8705020114477]}"
783,-19.46643297322333,-11.534610830647821,6.211295830765744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15250351841283,37.878586849004776]}"
784,-14.727491278262178,-9.71719594758777,3.1697830085693255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11154034145697,37.88074280568666]}"
785,-20.567576355326437,-12.497147983410029,6.412728262310931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.119176021372,37.885503876692496]}"
786,-15.087671505086323,-9.76841859993086,3.4034963603730906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11225899368428,37.8885581486585]}"
787,-15.61864645179563,-9.199163672036512,4.384784743512919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16615791073144,37.89224124132339]}"
788,-25.730466245787056,-16.550792018123403,8.27880060566105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15699509483342,37.89322938813592]}"
789,-14.965168386838384,-9.477460942519855,3.538105221197923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14154407194657,37.90203287792029]}"
790,-15.595796714073416,-9.784996579791173,3.8113603656269732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1379508108101,37.90796175879548]}"
791,-20.305942774631962,-12.728290408446542,5.724864825109468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1304947939519,37.91344148202861]}"
792,-15.224156627803007,-10.220632058470512,3.164845086477143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1154929287071,37.91892120526174]}"
793,-14.725043451684204,-9.509035407716848,3.3235391916015513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20083288069846,37.5563611565911]}"
794,-16.1116779756231,-10.962838953410694,3.2725320021804425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2199669962502,37.56705110847212]}"
795,-15.042449781296774,-9.32434848069737,3.730870115927824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25185718883644,37.569027402097184]}"
796,-20.339195155622722,-12.31627653284232,6.342958387900424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21969750166497,37.57019521196654]}"
797,-15.635226436772829,-9.34601122110495,4.255215130568544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19400568453915,37.572620663233664]}"
798,-18.407084865323753,-10.36138630716822,6.3763163517191765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19256838008455,37.57612409284173]}"
799,-18.22769313969438,-10.560914524112388,5.843564762475041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18888528741967,37.5796275224498]}"
800,-17.539452893372577,-10.170514170803456,5.4562451154124965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24125706848383,37.57989701703503]}"
801,-20.41164986981067,-8.769994492983063,14.593704146167335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.262008151547,37.59346157782524]}"
802,-15.044208849296952,-9.590804036194552,3.5102696674892946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22014665930702,37.6044210242915]}"
803,-24.454246699468122,-13.65544502874325,12.01932744950007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21915851249449,37.612236367263336]}"
804,-14.515815507855715,-8.604974247673463,3.9001752860825873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2492520745125,37.6179855850817]}"
805,-19.78491238314065,-13.012385976295219,4.756118215666075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19517349440851,37.6277772216786]}"
806,-15.409225694336435,-9.317422566974315,4.066121135449022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18071061833417,37.63640104840615]}"
807,-17.769704619065312,-11.835441453254836,3.921266115692768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24233504682478,37.63963498342898]}"
808,-18.298049668582063,-11.831666090846216,4.432393994490228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22077548000591,37.6405332987131]}"
809,-19.09615098800361,-12.364112886096033,4.711984033616472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19382602148232,37.64304858150864]}"
810,-23.945116743419035,-15.373722500838259,7.196799842615266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3349513526175,37.09417794291161]}"
811,-24.637034742174226,-16.235391437563003,6.92092798823737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30629509505408,37.10190345435503]}"
812,-19.194497456092055,-14.010708800589704,3.2989737931538814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2717997881439,37.10864081898593]}"
813,-18.38097520044986,-11.848644984798435,4.500212499207031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32030881348635,37.11268323776447]}"
814,-16.644871322424027,-11.74435927883761,3.090659807219768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2664997279676,37.11995959156584]}"
815,-17.694307545978706,-8.509351540540464,8.288875194987073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32372241156601,37.127056282310384]}"
816,-15.754366912645278,-10.26570166901042,3.5388856060785736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34716844048152,37.12921223899227]}"
817,-17.317408540280578,-11.010566936454317,4.2725205511029465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35498378345336,37.135410614452695]}"
818,-18.31450740725183,-12.861570419705714,3.509891558744591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30764256798027,37.136039435151574]}"
819,-18.406858851963765,-11.967329011454122,4.405071724012513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32237493863983,37.14717854467466]}"
820,-18.246666725815587,-11.664396173541476,4.552259964622987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32596819977631,37.151580289566844]}"
821,-17.217617728764274,-11.227783656116308,3.971763745856166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26721838019489,37.15867698031139]}"
822,-17.980556520622386,-10.108550258347787,6.12633337824977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28257957155333,37.16343805131722]}"
823,-20.003731435592165,-13.645075870475821,4.323799595006213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27162012508707,37.16694148092529]}"
824,-16.86814439871096,-10.960273928551532,3.8975082847027402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.349234565635,37.18275182992579]}"
825,-19.332026826161822,-13.481449980155107,3.846428683421109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03365640632381,37.37014039819312]}"
826,-15.72573164290165,-10.588700878772043,3.2636462305306493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03500387925,37.40113227549525]}"
827,-20.49224099085243,-12.507076699087731,6.288056411194287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03150044964192,37.409756102222794]}"
828,-20.838008244060642,-12.076094218063764,7.519542228472985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03787848815918,37.412181553489916]}"
829,-18.757864201908408,-12.479174477749467,4.2449147462925465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02889533531798,37.41712228755257]}"
830,-21.19529761269427,-12.557104083659961,7.308350255397279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0012272245671,37.42134436938794]}"
831,-21.189444127635035,-10.098262614031233,12.85636374324888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04731079864243,37.42898004930295]}"
832,-13.779876071140043,-9.260042472201661,2.8312835123560807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06985851227383,37.441017474110154]}"
833,-19.554862829279287,-13.123778103530555,4.3965141228651365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00203570832281,37.44272427314998]}"
834,-19.440212136558394,-12.518679321509644,4.922132285898407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00383233889104,37.459882095076665]}"
835,-18.995266151126398,-11.224762554551663,5.9848098933428195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04290905375025,37.4608702418892]}"
836,-18.851731837106858,-12.470288682365549,4.346546353290571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03482421619317,37.46886524791786]}"
837,-20.4591070131062,-12.785888192876289,5.852236682584909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00365267583422,37.4714703622418]}"
838,-20.915271713796532,-13.279773152441727,5.801627702224087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02386476972691,37.48332812399218]}"
839,-18.50232936345605,-11.60957289157016,4.889626059829557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04219040152294,37.4909638039072]}"
840,-20.61397196519998,-14.849589518295002,3.7708412102279936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02242746527232,37.49841982076539]}"
841,-19.335497497023383,-12.923666279916837,4.377066267062994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01164768186288,37.4992283045211]}"
842,-20.267356726402795,-14.039239930722218,4.195770059550422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06258215847247,37.504169038583754]}"
843,-19.466391943952047,-12.352203940084895,5.145395950563006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02413426431215,37.50821145736229]}"
844,-19.438162189709047,-13.062293873899407,4.340970470752572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03662084676141,37.51000808793053]}"
845,-20.53659451800838,-12.634436411478795,6.169014778660439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0711161536716,37.514230169765895]}"
846,-21.63156702341995,-13.46576925676726,6.55510687211104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0012272245671,37.52608793151627]}"
847,-23.524158113213957,-14.62878390220126,7.75420754819804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53302987276585,37.65517583784425]}"
848,-22.980742308084118,-14.110572279143618,7.709336509966022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53096374761238,37.65805044675343]}"
849,-22.345189075330488,-13.459032997429198,7.737766282045537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5393180797547,37.67089635531634]}"
850,-24.532869972010126,-11.979829174509131,18.001308707171518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50985333843558,37.675387931736935]}"
851,-20.894101050430308,-12.880119438291882,6.329919124687701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47526819999698,37.67916085593024]}"
852,-27.027393693788063,-16.323115825250007,11.760554175605645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51623137695282,37.68203546483942]}"
853,-22.165062474390425,-7.2779610605568825,30.811308427727052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53904858516945,37.68670670431684]}"
854,-25.15179274322963,-14.836689681347092,10.752521167640106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4950311362476,37.68832367182826]}"
855,-26.801946106875725,-16.743914546363314,10.134519345908105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49224635886682,37.6923660906068]}"
856,-24.502149018533274,-14.86057404945321,9.207834333541463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49934304961137,37.69694749855581]}"
857,-20.095895067562125,-10.71198851333748,8.677420738574702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45379846470651,37.69946278135134]}"
858,-17.784140260968538,-9.738932150599602,6.375596316397874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49781591362837,37.70134924344799]}"
859,-22.158980858786098,-13.840991741827459,6.788892185562158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51030249607763,37.70179840109005]}"
860,-12.38253832493885,-0.8557114309177501,14.212899639699367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52557385590767,37.717339255505316]}"
861,-16.25117571238993,-9.220679989067872,5.04718905169384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45388829623492,37.71850706537467]}"
862,-17.75452574860976,-12.399027114291005,3.432020422065278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51686019765171,37.719764706772445]}"
863,-26.039083410604007,-15.614248012445545,11.027664371346994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51730935529376,37.72174100039751]}"
864,-16.747636212448167,-9.69379041044632,5.074398619049205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52242975241325,37.729556343369346]}"
865,-19.5484420503181,-11.463408631232832,6.434330162088087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5258433504929,37.73467674048882]}"
866,-16.028922997314144,-7.3063687594418,7.451701056767841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45837987265553,37.735664887301354]}"
867,-16.883506600362118,-10.061438835784202,4.8106834037703665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97482132949584,37.1858061018918]}"
868,-14.92675093422453,-10.693064175304348,2.650749425120826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97203655211507,37.18966885761351]}"
869,-9.227118759632484,-3.366696647054836,3.8551582606055343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93304966878428,37.198562178926295]}"
870,-14.127935114022145,-8.189814913593965,3.924750198015356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91014262903923,37.20098763019342]}"
871,-21.889819145865783,-11.031133640670113,12.186206987683645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98119936801308,37.21104876137556]}"
872,-15.966341498646612,-10.458434824625094,3.554599434024839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9647601983137,37.212396234301735]}"
873,-17.572274256778496,-11.555287703329183,3.996673356694548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93960737035835,37.216438653080274]}"
874,-14.196201053231963,-7.993513776845225,4.1712740883197945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99063167849634,37.21985225115993]}"
875,-16.569807576060622,-9.867709799348276,4.6796112640603145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9324208480854,37.22030140880199]}"
876,-15.091947892126708,-8.802421944408202,4.255519596566062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9437396206653,37.240333839637856]}"
877,-24.555680280999994,-16.525794923700154,6.3531416095199145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.914454542403,37.25039497081999]}"
878,-16.066580654092725,-9.497352881673969,4.538609075720442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91786814048265,37.25389840042806]}"
879,-15.970509469443094,-8.326505588449763,5.813000871933638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94939900695525,37.263420542439725]}"
880,-16.181630503208446,-8.195014656306792,6.29015843792601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9355649515798,37.26377986855337]}"
881,-18.364698785531274,-9.306622626355637,8.05021753085844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99161982530887,37.26692397204779]}"
882,-15.675364411622025,-6.8513774147488276,7.627789502440897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93484629935251,37.26737312968985]}"
883,-17.01016522554958,-9.906924071201395,5.132442770292844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95523805630204,37.27420032584916]}"
884,-15.781953284883343,-8.199649109224833,5.731000120191559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95793300215439,37.274559651962804]}"
885,-15.030237430650418,-8.881247494064361,4.120016863746224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37070430092545,37.095794910423024]}"
886,-13.477614583656356,-8.689934106090746,3.0113972381238012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37079413245387,37.09732204640603]}"
887,-14.700516721469368,-9.540257378867956,3.28114886184412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42846597369434,37.09750170946285]}"
888,-16.95356598153182,-10.606469192382434,4.312307074670866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36270929489679,37.10630519924722]}"
889,-16.171046180877802,-10.570431351242988,3.6312945928000437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39837241167633,37.10810182981546]}"
890,-14.817773076934492,-8.780995256290964,4.014928190577935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40142668364234,37.11960026545219]}"
891,-15.36925386645786,-8.431871694784121,4.940128175347566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4003487053014,37.12732577689562]}"
892,-19.013887852012694,-11.526198141019872,5.607495982437804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43699996889347,37.14367511506659]}"
893,-18.839710956988974,-11.54039053068393,5.369477694840273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35857704458985,37.15193961568049]}"
894,-16.287254130958726,-10.734520859765876,3.5914789647515213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43960508321743,37.15786849655568]}"
895,-17.165522859168277,-11.379842808045979,3.789378660579189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42334557657486,37.16298889367516]}"
896,-17.184253218796478,-11.18341182076734,3.9818430693279736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40277415656853,37.170624573590175]}"
897,-17.980143484374903,-10.415036933007412,5.708350810728986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39271302538639,37.175205981539186]}"
898,-16.626628851828215,-11.004723077538099,3.6491404364941955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40807421674484,37.1797873894882]}"
899,-17.923452148506414,-12.09184187297805,3.8296671325653033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43870676793331,37.179967052545024]}"
900,-17.8708066444875,-10.184324842717306,5.870136230149353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36315845253885,37.18149418852802]}"
901,-18.473609466130597,-9.418243057950018,8.045196218842444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01092902963559,37.93015014631323]}"
902,-15.590603671645809,-8.9090355037129,4.657542395724684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03608185759093,37.936258690245246]}"
903,-21.834967492911712,-12.012380792248036,9.59972230179432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07479924633648,37.94380453863185]}"
904,-15.917906930880866,-9.588234800384823,4.295040002466736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0403039394263,37.94820628352404]}"
905,-14.893255638422279,-8.777671415249966,4.088447471709406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06267199000088,37.961231855143765]}"
906,-14.334673977753305,-9.178017176812993,3.278428225344527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01640875286871,37.9622200019563]}"
907,-16.933636800500068,-11.120274814058316,3.8136093056050266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03329708021016,37.96302848571201]}"
908,-18.03039340903369,-11.52274996664972,4.474704330267398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07390093105236,37.966262420734836]}"
909,-22.37019566428311,-13.854848589682192,7.104519448372716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02781735697704,37.9997695808325]}"
910,-25.603642892957584,-17.227197044957375,6.8808895193264314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69930803185638,37.736922528699125]}"
911,-24.645103692901436,-11.15206245361508,22.351368769632124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64513962022397,37.73764118092642]}"
912,-23.466208412460542,-13.15337593722234,10.746900983442586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64316332659891,37.74689382835285]}"
913,-21.67710240007966,-13.194981367937682,7.050373150399343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69544527613466,37.754978665909924]}"
914,-20.55844575934465,-12.014921848359531,7.150763111609683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64271416895684,37.75533799202358]}"
